unix,open,high,low,close,vwap,volume,tradecount,date,volume_from
1643140920,37027.7,37027.7,36977.1,36994.1,36995.5,3.02238558,26,2022-01-25 20:02:00,111810.434385078
1643140980,36996.3,36996.3,36986.2,36996.3,36990.2,0.23368180,10,2022-01-25 20:03:00,8645.36197734
1643141040,36987.4,37015.7,36985.5,36985.5,36997.3,0.26235468,10,2022-01-25 20:04:00,9703.31901714
1643141100,36985.7,36987.5,36926.6,36933.4,36948.5,3.16009329,38,2022-01-25 20:05:00,116712.989516886
1643141160,36946.7,36946.8,36856.2,36872.5,36881.5,8.04537098,80,2022-01-25 20:06:00,296652.94146005
1643141220,36858.7,36888.9,36835.0,36888.8,36855.5,7.74867737,57,2022-01-25 20:07:00,285839.40976645605
1643141280,36888.9,36935.4,36888.8,36888.8,36905.9,1.58236121,24,2022-01-25 20:08:00,58371.406203448
1643141340,36888.3,36893.2,36859.1,36864.2,36873.9,4.46195423,28,2022-01-25 20:09:00,164486.373125566
1643141400,36864.7,36888.8,36839.1,36885.1,36852.8,5.53901693,20,2022-01-25 20:10:00,204307.193364743
1643141460,36883.9,36906.9,36859.0,36863.9,36861.4,1.20425419,15,2022-01-25 20:11:00,44393.506034740996
1643141520,36863.9,36884.6,36859.1,36859.1,36878.5,4.04382558,14,2022-01-25 20:12:00,149051.771435778
1643141580,36859.1,36863.7,36844.2,36844.2,36853.8,2.11021214,19,2022-01-25 20:13:00,77749.078128588
1643141640,36863.7,36863.7,36862.9,36862.9,36863.6,7.08196496,13,2022-01-25 20:14:00,261061.766123984
1643141700,36862.9,36888.0,36862.9,36888.0,36875.7,5.98286919,31,2022-01-25 20:15:00,220696.07868071998
1643141760,36888.0,36888.0,36869.7,36887.9,36882.3,0.69575497,26,2022-01-25 20:16:00,25664.939757863
1643141820,36888.0,36904.8,36887.9,36904.2,36889.5,0.34760706,17,2022-01-25 20:17:00,12828.160463652
1643141880,36904.2,36904.2,36904.1,36904.1,36904.1,0.04014159,14,2022-01-25 20:18:00,1481.3892515189998
1643141940,36904.2,36904.2,36901.1,36901.1,36903.1,0.06985635,8,2022-01-25 20:19:00,2577.776156985
1643142000,36903.2,36983.8,36866.1,36974.7,36896.9,2.84264463,46,2022-01-25 20:20:00,105105.932400861
1643142060,36974.8,36991.7,36905.5,36915.8,36963.8,0.92119779,18,2022-01-25 20:21:00,34006.753376082
1643142120,36896.9,36897.6,36878.2,36897.6,36884.4,0.49184360,10,2022-01-25 20:22:00,18147.84841536
1643142180,36912.5,36912.5,36893.3,36893.4,36904.9,0.85008346,18,2022-01-25 20:23:00,31362.469123164003
1643142240,36893.4,36908.9,36835.4,36841.5,36886.7,1.19510081,16,2022-01-25 20:24:00,44029.306491615
1643142300,36835.1,36842.9,36807.0,36842.9,36829.0,4.35559987,33,2022-01-25 20:25:00,160472.930450423
1643142360,36842.9,36853.5,36842.7,36853.5,36843.7,1.41119348,18,2022-01-25 20:26:00,52007.418915179995
1643142420,36867.2,36882.9,36863.8,36878.3,36873.7,0.13051611,9,2022-01-25 20:27:00,4813.212259413
1643142480,36882.8,36882.8,36843.0,36843.1,36863.9,0.67247684,13,2022-01-25 20:28:00,24776.131463804
1643142540,36834.6,36844.5,36807.0,36807.0,36839.2,1.11466206,15,2022-01-25 20:29:00,41027.366442419996
1643142600,36807.0,36843.7,36706.9,36745.3,36795.4,58.67249615,98,2022-01-25 20:30:00,2155938.472780595
1643142660,36759.7,36782.8,36721.5,36728.7,36748.6,0.20719560,12,2022-01-25 20:31:00,7610.02503372
1643142720,36774.8,36774.8,36699.2,36710.0,36740.2,5.09245292,42,2022-01-25 20:32:00,186943.9466932
1643142780,36714.4,36714.4,36678.0,36681.9,36692.1,4.37520256,46,2022-01-25 20:33:00,160490.742785664
1643142840,36703.9,36723.9,36678.1,36690.9,36701.7,4.57113598,30,2022-01-25 20:34:00,167719.09312858203
1643142900,36708.1,36708.1,36669.9,36670.0,36679.4,53.98639633,52,2022-01-25 20:35:00,1979681.1534211
1643142960,36669.6,36669.7,36669.6,36669.6,36669.6,0.39351930,18,2022-01-25 20:36:00,14430.19532328
1643143020,36664.8,36776.8,36659.4,36776.8,36691.2,47.70002082,81,2022-01-25 20:37:00,1754254.1256929762
1643143080,36786.5,36881.1,36781.6,36881.1,36807.2,3.41059311,23,2022-01-25 20:38:00,125786.425549221
1643143140,36881.1,36949.2,36879.6,36909.7,36918.1,3.21799482,31,2022-01-25 20:39:00,118775.22340775399
1643143200,36908.5,36995.2,36908.5,36993.2,36981.2,2.19262863,35,2022-01-25 20:40:00,81112.349435316
1643143260,36986.8,36986.8,36919.4,36919.4,36937.5,2.00434705,27,2022-01-25 20:41:00,73999.29047777
1643143320,36919.3,36975.7,36919.3,36968.5,36930.2,2.63881141,26,2022-01-25 20:42:00,97552.89961058501
1643143380,36968.1,37101.5,36967.9,37091.7,36996.8,15.74648861,81,2022-01-25 20:43:00,584064.0315755369
1643143440,37099.0,37133.2,37047.5,37047.5,37084.8,3.70700230,32,2022-01-25 20:44:00,137335.16770925
1643143500,37047.5,37103.5,37047.5,37080.4,37080.9,5.08342567,50,2022-01-25 20:45:00,188495.45721386798
1643143560,37081.7,37081.7,37070.5,37073.5,37074.8,2.86902611,30,2022-01-25 20:46:00,106364.839489085
1643143620,37073.5,37073.5,37008.3,37008.3,37056.2,0.45285276,14,2022-01-25 20:47:00,16759.310797908
1643143680,37000.1,37000.1,36937.1,36940.7,36953.5,0.89914478,20,2022-01-25 20:48:00,33215.037574546
1643143740,36925.4,36937.0,36900.0,36902.4,36920.6,0.62939059,22,2022-01-25 20:49:00,23226.023308416
1643143800,36902.3,36929.2,36830.4,36929.2,36886.6,5.56836328,34,2022-01-25 20:50:00,205635.20123977598
1643143860,36922.8,36928.6,36891.1,36913.6,36921.5,0.20828017,10,2022-01-25 20:51:00,7688.370883311999
1643143920,36913.9,36949.8,36913.9,36928.4,36918.7,0.10034755,11,2022-01-25 20:52:00,3705.6744654199997
1643143980,36928.4,36928.4,36916.0,36916.1,36920.3,5.89008256,11,2022-01-25 20:53:00,217438.87679321598
1643144040,36916.1,36939.4,36861.1,36861.1,36910.4,14.73204131,33,2022-01-25 20:54:00,543039.247932041
1643144100,36864.4,36921.2,36827.5,36921.2,36841.0,13.75583539,57,2022-01-25 20:55:00,507881.94960126793
1643144160,36921.2,36957.3,36903.5,36935.2,36927.6,0.47746527,25,2022-01-25 20:56:00,17635.275240503997
1643144220,36898.7,36932.4,36881.3,36932.4,36894.1,1.51361811,15,2022-01-25 20:57:00,55901.549485764
1643144280,36897.2,36901.0,36875.8,36888.3,36889.0,0.12728141,11,2022-01-25 20:58:00,4695.194836503001
1643144340,36874.3,36888.3,36864.1,36866.8,36872.1,0.16250861,11,2022-01-25 20:59:00,5991.172423148
1643144400,36881.1,36904.8,36809.6,36809.6,36872.4,5.47615494,28,2022-01-25 21:00:00,201575.072879424
1643144460,36828.3,36880.2,36827.5,36832.6,36831.7,10.08458636,21,2022-01-25 21:01:00,371441.535563336
1643144520,36809.6,36809.6,36800.1,36800.3,36800.3,0.08228793,9,2022-01-25 21:02:00,3028.220510379
1643144580,36800.2,36800.2,36780.6,36780.6,36793.9,0.13138705,13,2022-01-25 21:03:00,4832.49453123
1643144640,36789.1,36796.5,36769.2,36783.1,36778.6,0.67088467,12,2022-01-25 21:04:00,24677.217905077
1643144700,36800.1,36801.9,36715.2,36715.2,36785.8,3.54529873,33,2022-01-25 21:05:00,130166.35193169599
1643144760,36715.2,36715.2,36670.1,36670.1,36713.4,2.33795510,38,2022-01-25 21:06:00,85733.04731251
1643144820,36665.8,36669.2,36665.8,36666.3,36669.0,2.26038230,9,2022-01-25 21:07:00,82879.85552649
1643144880,36666.4,36699.9,36666.3,36666.3,36666.7,7.00288990,37,2022-01-25 21:08:00,256770.06194037
1643144940,36666.3,36666.4,36666.3,36666.4,36666.3,0.75568644,15,2022-01-25 21:09:00,27708.301283615998
1643145000,36666.7,36666.7,36659.3,36659.4,36663.4,3.60638036,22,2022-01-25 21:10:00,132207.74016938402
1643145060,36677.5,36728.8,36677.5,36728.8,36697.4,1.94332905,24,2022-01-25 21:11:00,71376.14401164
1643145120,36715.1,36722.8,36715.0,36722.8,36715.9,1.68736181,13,2022-01-25 21:12:00,61964.65027626801
1643145180,36721.2,36763.0,36721.2,36736.7,36737.6,0.06105903,8,2022-01-25 21:13:00,2243.1072674009997
1643145240,36743.9,36743.9,36735.1,36735.9,36737.7,0.26433602,13,2022-01-25 21:14:00,9710.621597118
1643145300,36739.8,36747.4,36735.0,36735.0,36740.6,0.09045236,12,2022-01-25 21:15:00,3322.7674445999996
1643145360,36727.6,36727.6,36700.0,36700.1,36705.7,1.41193861,24,2022-01-25 21:16:00,51818.288180861
1643145420,36716.4,36726.8,36700.0,36700.1,36712.4,0.16528921,12,2022-01-25 21:17:00,6066.130535920999
1643145480,36700.1,36700.1,36659.3,36659.4,36695.4,1.03714592,23,2022-01-25 21:18:00,38021.147139648
1643145540,36659.4,36659.4,36611.0,36611.1,36622.5,2.49415862,37,2022-01-25 21:19:00,91313.89065268199
1643145600,36611.1,36647.6,36611.1,36623.3,36627.2,0.19370614,13,2022-01-25 21:20:00,7094.158077062
1643145660,36634.7,36634.8,36619.6,36619.6,36630.1,1.61708808,13,2022-01-25 21:21:00,59217.118654368
1643145720,36625.6,36632.2,36625.6,36632.2,36631.2,0.06914302,6,2022-01-25 21:22:00,2532.8609372439996
1643145780,36632.2,36632.2,36626.9,36626.9,36630.7,1.10845109,13,2022-01-25 21:23:00,40599.127228321
1643145840,36626.9,36637.9,36611.0,36624.4,36617.2,3.44108181,20,2022-01-25 21:24:00,126027.55664216401
1643145900,36624.7,36634.8,36611.1,36611.1,36629.2,1.24646634,19,2022-01-25 21:25:00,45634.503820374
1643145960,36611.1,36611.1,36600.0,36600.1,36608.1,4.04681907,38,2022-01-25 21:26:00,148113.982643907
1643146020,36600.0,36600.1,36565.0,36565.1,36594.6,1.98238000,29,2022-01-25 21:27:00,72485.922938
1643146080,36573.0,36580.0,36536.5,36542.1,36550.4,2.97698808,33,2022-01-25 21:28:00,108785.39611816799
1643146140,36541.8,36566.9,36541.8,36566.9,36564.6,1.05397817,7,2022-01-25 21:29:00,38540.714344572996
1643146200,36566.1,36621.2,36564.2,36620.5,36606.0,11.45406657,36,2022-01-25 21:30:00,419453.644826685
1643146260,36604.0,36620.2,36602.8,36613.4,36610.3,0.08427617,11,2022-01-25 21:31:00,3085.637122678
1643146320,36610.2,36610.2,36538.1,36539.2,36550.0,10.39701546,27,2022-01-25 21:32:00,379898.627296032
1643146380,36548.6,36548.6,36534.0,36541.6,36538.3,2.31724913,23,2022-01-25 21:33:00,84675.990808808
1643146440,36541.6,36553.6,36530.0,36531.8,36538.2,0.31451869,25,2022-01-25 21:34:00,11489.933879342001
1643146500,36530.1,36530.1,36464.7,36464.7,36517.5,14.52117432,82,2022-01-25 21:35:00,529510.265226504
1643146560,36464.7,36486.6,36464.6,36464.6,36469.5,1.24717544,24,2022-01-25 21:36:00,45477.75354942399
1643146620,36464.7,36577.9,36464.7,36551.4,36528.9,1.62380852,28,2022-01-25 21:37:00,59352.47473792801
1643146680,36551.4,36595.4,36551.3,36595.4,36565.7,1.22130585,13,2022-01-25 21:38:00,44694.17610309
1643146740,36595.6,36599.3,36555.3,36555.3,36578.4,0.13930436,5,2022-01-25 21:39:00,5092.312671108
1643146800,36553.5,36610.6,36553.5,36610.6,36574.3,5.45018943,30,2022-01-25 21:40:00,199534.705145958
1643146860,36584.4,36584.4,36564.7,36569.8,36567.1,0.15474103,5,2022-01-25 21:41:00,5658.848518894
1643146920,36570.9,36605.7,36570.9,36603.8,36582.1,1.20109846,15,2022-01-25 21:42:00,43964.767810148005
1643146980,36596.9,36596.9,36551.3,36551.3,36584.5,3.23098141,16,2022-01-25 21:43:00,118096.57081133302
1643147040,36548.7,36548.7,36540.1,36543.4,36547.3,0.15047968,8,2022-01-25 21:44:00,5499.039138112001
1643147100,36540.1,36590.5,36535.3,36567.6,36558.2,5.57783429,30,2022-01-25 21:45:00,203968.013183004
1643147160,36590.0,36590.5,36580.5,36590.5,36589.7,0.20798495,15,2022-01-25 21:46:00,7610.273312975
1643147220,36590.5,36639.6,36590.5,36618.2,36599.2,2.25367509,24,2022-01-25 21:47:00,82525.525180638
1643147280,36591.4,36591.4,36571.5,36571.5,36575.1,0.19998143,4,2022-01-25 21:48:00,7313.620867244999
1643147340,36571.5,36571.5,36571.5,36571.5,36571.5,0.08673933,9,2022-01-25 21:49:00,3172.1874070950003
1643147400,36571.5,36571.5,36484.0,36484.0,36529.1,0.20691127,12,2022-01-25 21:50:00,7548.95077468
1643147460,36481.9,36512.9,36470.0,36512.9,36499.7,0.32093919,8,2022-01-25 21:51:00,11718.420550551
1643147520,36526.1,36574.9,36522.7,36568.7,36526.3,1.47571109,14,2022-01-25 21:52:00,53964.836136882994
1643147580,36547.1,36563.6,36546.9,36563.6,36548.6,0.15322649,6,2022-01-25 21:53:00,5602.512089764
1643147640,36554.4,36656.0,36554.4,36646.0,36642.2,0.47304218,17,2022-01-25 21:54:00,17335.10372828
1643147700,36653.8,36653.8,36579.7,36605.1,36590.1,13.01858911,37,2022-01-25 21:55:00,476546.756230461
1643147760,36617.0,36620.4,36617.0,36620.4,36619.8,1.24145766,20,2022-01-25 21:56:00,45462.676092264
1643147820,36620.4,36633.0,36620.3,36632.0,36629.2,3.01385804,24,2022-01-25 21:57:00,110403.64772128001
1643147880,36640.6,36640.6,36624.6,36632.2,36630.1,0.07500201,7,2022-01-25 21:58:00,2747.4886307219995
1643147940,36624.6,36624.6,36568.7,36571.0,36604.1,0.22290163,19,2022-01-25 21:59:00,8151.73551073
1643148000,36572.0,36631.0,36570.5,36612.6,36586.3,2.15398698,29,2022-01-25 22:00:00,78863.06370394799
1643148060,36612.6,36633.7,36605.8,36632.5,36625.3,0.37508577,16,2022-01-25 22:01:00,13740.329469524999
1643148120,36649.3,36681.1,36648.8,36674.6,36656.0,1.02273666,20,2022-01-25 22:02:00,37508.457910836005
1643148180,36674.6,36674.6,36636.8,36636.8,36659.9,0.05706371,6,2022-01-25 22:03:00,2090.631730528
1643148240,36656.7,36663.3,36620.6,36627.7,36645.3,0.10117732,7,2022-01-25 22:04:00,3705.8925237639996
1643148300,36639.2,36662.4,36638.3,36643.3,36650.8,1.34329672,12,2022-01-25 22:05:00,49222.82469997601
1643148360,36643.3,36656.1,36606.8,36639.9,36635.7,1.58992670,21,2022-01-25 22:06:00,58254.75529533
1643148420,36640.0,36640.0,36639.9,36640.0,36639.9,0.37589674,16,2022-01-25 22:07:00,13772.8565536
1643148480,36640.0,36640.0,36640.0,36640.0,36640.0,1.20588405,13,2022-01-25 22:08:00,44183.591592000004
1643148540,36640.0,36640.0,36639.9,36640.0,36639.9,0.39861760,11,2022-01-25 22:09:00,14605.348864000001
1643148600,36640.0,36640.0,36639.9,36640.0,36639.9,0.09174141,8,2022-01-25 22:10:00,3361.4052623999996
1643148660,36639.9,36640.0,36639.9,36640.0,36639.9,3.67788308,7,2022-01-25 22:11:00,134757.6360512
1643148720,36640.0,36640.0,36639.9,36640.0,36639.9,0.13619216,13,2022-01-25 22:12:00,4990.0807424
1643148780,36640.0,36640.0,36639.9,36640.0,36639.9,0.07380233,6,2022-01-25 22:13:00,2704.1173712
1643148840,36640.0,36640.0,36636.9,36640.0,36639.8,3.77608505,18,2022-01-25 22:14:00,138355.75623199999
1643148900,36639.9,36640.0,36616.2,36616.2,36624.0,0.04537323,6,2022-01-25 22:15:00,1661.395264326
1643148960,36618.6,36618.6,36605.0,36607.0,36609.2,0.22382162,17,2022-01-25 22:16:00,8193.43804334
1643149020,36606.9,36606.9,36560.9,36560.9,36581.6,0.54135223,9,2022-01-25 22:17:00,19792.324745807
1643149080,36560.4,36560.4,36560.4,36560.4,36560.4,0.40358804,9,2022-01-25 22:18:00,14755.340177616
1643149140,36560.4,36560.4,36491.7,36491.7,36514.9,1.31256787,25,2022-01-25 22:19:00,47897.832941679
1643149200,36495.5,36555.3,36495.5,36555.3,36535.1,1.21750539,20,2022-01-25 22:20:00,44506.274783067
1643149260,36556.9,36559.0,36556.9,36558.9,36558.6,0.54338475,7,2022-01-25 22:21:00,19865.548736775
1643149320,36558.9,36558.9,36480.6,36496.8,36517.5,0.71995705,23,2022-01-25 22:22:00,26276.128462440003
1643149380,36495.4,36511.9,36489.7,36511.9,36491.3,0.41350708,17,2022-01-25 22:23:00,15097.929154252002
1643149440,36552.2,36558.5,36534.2,36544.1,36541.9,0.22976945,14,2022-01-25 22:24:00,8396.717757744998
1643149500,36549.8,36549.8,36518.4,36526.8,36549.6,4.23060009,8,2022-01-25 22:25:00,154530.28336741202
1643149560,36531.3,36547.8,36531.3,36547.8,36545.2,0.10979961,8,2022-01-25 22:26:00,4012.9341863580007
1643149620,36549.8,36614.1,36549.8,36614.1,36567.4,2.63172407,16,2022-01-25 22:27:00,96358.208271387
1643149680,36637.0,36640.0,36631.1,36631.1,36638.5,1.60826288,15,2022-01-25 22:28:00,58912.438383568
1643149740,36631.2,36631.2,36609.7,36609.7,36631.0,2.32867139,12,2022-01-25 22:29:00,85251.96098648298
1643149800,36615.2,36615.2,36615.1,36615.2,36615.1,0.04517227,4,2022-01-25 22:30:00,1653.991700504
1643149860,36615.2,36615.2,36614.5,36614.5,36614.5,0.88483936,13,2022-01-25 22:31:00,32397.95074672
1643149920,36614.4,36614.4,36591.1,36591.2,36609.9,2.37517819,22,2022-01-25 22:32:00,86910.620185928
1643149980,36591.2,36591.2,36574.2,36587.2,36585.6,2.16707053,12,2022-01-25 22:33:00,79287.042895216
1643150040,36587.2,36640.0,36587.1,36640.0,36613.3,2.91041433,37,2022-01-25 22:34:00,106637.5810512
1643150100,36640.0,36756.6,36640.0,36747.4,36734.2,2.61705623,24,2022-01-25 22:35:00,96170.012106302
1643150160,36750.6,36750.6,36707.4,36716.7,36718.0,1.75768449,20,2022-01-25 22:36:00,64536.374113982994
1643150220,36714.8,36714.8,36707.1,36707.1,36712.9,0.22556187,7,2022-01-25 22:37:00,8279.722118276999
1643150280,36689.2,36689.2,36645.2,36645.2,36684.0,1.15079122,11,2022-01-25 22:38:00,42170.974415143995
1643150340,36641.1,36641.1,36623.8,36623.8,36629.1,1.02631115,6,2022-01-25 22:39:00,37587.41429537
1643150400,36624.3,36624.3,36624.2,36624.3,36624.2,0.56509223,10,2022-01-25 22:40:00,20696.107359189
1643150460,36624.3,36689.1,36624.3,36689.1,36665.8,0.40973344,19,2022-01-25 22:41:00,15032.751153504
1643150520,36689.2,36689.2,36671.3,36671.3,36681.4,0.23815752,15,2022-01-25 22:42:00,8733.545863176001
1643150580,36671.3,36671.3,36671.3,36671.3,36671.3,0.02573470,3,2022-01-25 22:43:00,943.72490411
1643150640,36671.3,36671.3,36671.2,36671.2,36671.2,0.01373180,8,2022-01-25 22:44:00,503.56158416
1643150700,36665.0,36671.3,36650.1,36671.3,36669.1,0.01448027,6,2022-01-25 22:45:00,531.010325251
1643150760,36671.3,36695.2,36671.3,36681.7,36686.8,2.48307799,24,2022-01-25 22:46:00,91083.521905783
1643150820,36686.1,36709.7,36686.1,36709.7,36699.4,1.00147596,7,2022-01-25 22:47:00,36763.882048811996
1643150880,36709.7,36709.7,36695.1,36695.1,36697.0,0.04186005,7,2022-01-25 22:48:00,1536.058720755
1643150940,36685.8,36685.8,36679.8,36685.6,36685.4,1.27638485,18,2022-01-25 22:49:00,46824.94405316
1643151000,36685.5,36729.6,36685.5,36690.9,36690.1,1.93409449,15,2022-01-25 22:50:00,70963.667523141
1643151060,36690.3,36709.0,36690.3,36704.4,36703.8,0.39227581,4,2022-01-25 22:51:00,14398.248240564
1643151120,36700.0,36714.2,36700.0,36714.2,36703.0,0.19933524,13,2022-01-25 22:52:00,7318.433868407999
1643151180,36718.3,36728.9,36717.6,36728.9,36722.3,0.56241021,7,2022-01-25 22:53:00,20656.708362069003
1643151240,36718.6,36718.7,36718.6,36718.7,36718.6,0.00906013,4,2022-01-25 22:54:00,332.67619543099994
1643151300,36723.5,36723.5,36723.4,36723.5,36723.4,1.00432012,6,2022-01-25 22:55:00,36882.14992682
1643151360,36723.5,36723.5,36723.5,36723.5,36723.5,0.47035545,4,2022-01-25 22:56:00,17273.098368075
1643151420,36723.5,36723.5,36723.4,36723.5,36723.4,0.03566425,7,2022-01-25 22:57:00,1309.716084875
1643151480,36723.5,36723.5,36723.5,36723.5,36723.5,0.07875905,5,2022-01-25 22:58:00,2892.3079726749997
1643151540,36723.5,36790.6,36723.5,36790.3,36769.6,0.97114763,27,2022-01-25 22:59:00,35728.81265198901
1643151600,36798.0,36798.0,36738.6,36739.6,36750.5,0.20636394,11,2022-01-25 23:00:00,7581.728610024
1643151660,36739.7,36782.9,36739.7,36765.9,36770.8,0.84432786,17,2022-01-25 23:01:00,31042.473667974
1643151720,36776.9,36778.0,36776.9,36778.0,36777.1,0.12400000,7,2022-01-25 23:02:00,4560.472
