price,volume,time,buysell,ordtype,date,dollaramount
36629.30000,0.00265967,1643147229.2935,buy,limit,2022-01-25 21:47:09.293499904,97.421850331
36632.20000,0.00063930,1643147229.2948,buy,limit,2022-01-25 21:47:09.294800128,23.41896546
36633.70000,0.14161016,1643147229.2961,buy,limit,2022-01-25 21:47:09.296099840,5187.704118392
36633.70000,0.08795131,1643147229.2972,buy,limit,2022-01-25 21:47:09.297199872,3221.981905147
36633.70000,0.05990556,1643147229.391,buy,limit,2022-01-25 21:47:09.391000064,2194.5623133719996
36633.70000,0.11968221,1643147229.3921,buy,limit,2022-01-25 21:47:09.392100096,4384.402176477
36636.00000,0.00272952,1643147243.7919,buy,market,2022-01-25 21:47:23.791899904,99.99869472
36636.00000,0.00120000,1643147244.111,buy,market,2022-01-25 21:47:24.111000064,43.96319999999999
36639.60000,0.00010000,1643147245.5464,buy,market,2022-01-25 21:47:25.546400000,3.66396
36611.00000,0.00329607,1643147257.3313,sell,market,2022-01-25 21:47:37.331300096,120.67241877
36613.90000,0.00045905,1643147265.905,buy,limit,2022-01-25 21:47:45.904999936,16.807610795000002
36610.00000,0.00190995,1643147268.0303,buy,market,2022-01-25 21:47:48.030299904,69.9232695
36609.20000,0.00093464,1643147270.745,buy,market,2022-01-25 21:47:50.744999936,34.216422688
36618.20000,0.02143983,1643147273.7103,buy,market,2022-01-25 21:47:53.710299904,785.087982906
36591.40000,0.02000000,1643147285.3581,buy,market,2022-01-25 21:48:05.358099968,731.8280000000001
36573.40000,0.17398600,1643147292.2924,buy,market,2022-01-25 21:48:12.292399872,6363.2595724
36571.50000,0.00270270,1643147327.0994,buy,limit,2022-01-25 21:48:47.099399936,98.84179305
36571.50000,0.00329273,1643147333.9323,buy,market,2022-01-25 21:48:53.932300032,120.420075195
36571.50000,0.00186292,1643147346.2887,buy,market,2022-01-25 21:49:06.288700160,68.12977878
36571.50000,0.03417962,1643147356.0241,buy,market,2022-01-25 21:49:16.024100096,1249.99997283
36571.50000,0.02000000,1643147356.3604,buy,market,2022-01-25 21:49:16.360399872,731.4300000000001
36571.50000,0.00147041,1643147370.2322,buy,limit,2022-01-25 21:49:30.232199936,53.775099315
36571.50000,0.00311275,1643147381.1654,buy,limit,2022-01-25 21:49:41.165400064,113.837936625
36571.50000,0.00266600,1643147387.5888,buy,market,2022-01-25 21:49:47.588800000,97.499619
36571.50000,0.00211128,1643147392.324,buy,limit,2022-01-25 21:49:52.324000000,77.21267652
36571.50000,0.00133635,1643147396.8358,buy,market,2022-01-25 21:49:56.835799808,48.872324025000005
36571.50000,0.02000000,1643147399.5312,buy,market,2022-01-25 21:49:59.531200000,731.4300000000001
36571.50000,0.01266900,1643147410.9424,buy,market,2022-01-25 21:50:10.942400000,463.32433349999997
36571.50000,0.00252107,1643147415.2845,buy,market,2022-01-25 21:50:15.284499968,92.199311505
36571.40000,0.00018283,1643147415.4285,sell,market,2022-01-25 21:50:15.428499968,6.686349062000001
36571.40000,0.00060062,1643147415.4301,sell,market,2022-01-25 21:50:15.430099968,21.965514268
36552.20000,0.01806030,1643147415.431,sell,market,2022-01-25 21:50:15.431000064,660.14369766
36524.90000,0.03800000,1643147425.9708,sell,limit,2022-01-25 21:50:25.970799872,1387.9462
36536.50000,0.00100100,1643147432.1906,buy,limit,2022-01-25 21:50:32.190599936,36.5730365
36533.00000,0.06835942,1643147436.836,buy,market,2022-01-25 21:50:36.836000000,2497.37469086
36527.90000,0.02500000,1643147440.5436,buy,limit,2022-01-25 21:50:40.543600128,913.1975000000001
36513.20000,0.02000000,1643147449.9884,buy,market,2022-01-25 21:50:49.988399872,730.264
36487.60000,0.02000000,1643147457.6087,buy,market,2022-01-25 21:50:57.608700160,729.752
36484.00000,0.00051703,1643147459.6285,buy,market,2022-01-25 21:50:59.628499968,18.86332252
36481.90000,0.01552662,1643147463.5887,buy,market,2022-01-25 21:51:03.588700160,566.440598178
36470.10000,0.02000000,1643147470.0401,buy,market,2022-01-25 21:51:10.040100096,729.4019999999999
36470.00000,0.00099533,1643147470.0818,sell,limit,2022-01-25 21:51:10.081799936,36.2996851
36480.60000,0.02737093,1643147475.9384,buy,limit,2022-01-25 21:51:15.938400000,998.507948958
36480.50000,0.00266652,1643147479.5869,buy,market,2022-01-25 21:51:19.586899968,97.27598286
36480.10000,0.02000000,1643147482.0133,buy,market,2022-01-25 21:51:22.013299968,729.602
36507.70000,0.23255623,1643147492.434,buy,market,2022-01-25 21:51:32.434000128,8490.093077971
36512.90000,0.00182356,1643147502.4851,buy,market,2022-01-25 21:51:42.485100032,66.583463924
36526.10000,0.02283465,1643147525.951,buy,market,2022-01-25 21:52:05.951000064,834.060709365
36524.50000,0.01368943,1643147539.3952,buy,limit,2022-01-25 21:52:19.395200000,499.99958603500005
36526.60000,0.00364791,1643147539.3965,buy,limit,2022-01-25 21:52:19.396500224,133.245749406
36522.70000,1.00000000,1643147546.7643,sell,market,2022-01-25 21:52:26.764300032,36522.7
36524.60000,0.01368937,1643147547.5947,buy,market,2022-01-25 21:52:27.594700032,499.998763502
36532.30000,0.00039461,1643147556.0763,sell,market,2022-01-25 21:52:36.076300032,14.416010903
36532.30000,0.00233379,1643147556.0781,sell,market,2022-01-25 21:52:36.078099968,85.25871641700002
36532.30000,0.09727160,1643147556.0794,sell,market,2022-01-25 21:52:36.079399936,3553.55527268
36532.20000,0.28164650,1643147556.0803,sell,market,2022-01-25 21:52:36.080300032,10289.1662673
36559.90000,0.03430501,1643147562.463,buy,limit,2022-01-25 21:52:42.463000064,1254.1877350989998
36567.00000,0.00010000,1643147563.5911,buy,market,2022-01-25 21:52:43.591099904,3.6567000000000003
36574.90000,0.00131880,1643147572.0428,buy,market,2022-01-25 21:52:52.042799872,48.23497812
36568.60000,0.00424400,1643147572.3683,sell,limit,2022-01-25 21:52:52.368300032,155.1971384
36568.70000,0.00023542,1643147573.5551,sell,limit,2022-01-25 21:52:53.555099904,8.609003353999999
36547.10000,0.00659441,1643147587.7003,sell,limit,2022-01-25 21:53:07.700300032,241.006561711
36546.90000,0.00547155,1643147588.7673,sell,market,2022-01-25 21:53:08.767299840,199.96819069500003
36548.60000,0.00681682,1643147597.6126,buy,limit,2022-01-25 21:53:17.612600064,249.145227452
36548.60000,0.10051989,1643147597.6253,buy,market,2022-01-25 21:53:17.625299968,3673.8612516539997
36548.50000,0.03203203,1643147601.3247,buy,limit,2022-01-25 21:53:21.324700160,1170.7226484550001
36563.60000,0.00179179,1643147636.0819,buy,limit,2022-01-25 21:53:56.081899776,65.514292844
36554.40000,0.00091779,1643147645.9465,buy,market,2022-01-25 21:54:05.946500096,33.549262776
36562.20000,0.00594990,1643147645.9477,buy,market,2022-01-25 21:54:05.947699968,217.54143377999998
36565.20000,0.00167890,1643147648.6749,buy,limit,2022-01-25 21:54:08.674899968,61.38931428
36558.20000,0.00547001,1643147650.7831,sell,market,2022-01-25 21:54:10.783099904,199.97371958199997
36592.80000,0.00260000,1643147667.6622,sell,market,2022-01-25 21:54:27.662200064,95.14128000000001
36609.70000,0.00100000,1643147672.6028,buy,limit,2022-01-25 21:54:32.602799872,36.6097
36609.70000,0.00038028,1643147676.1618,buy,market,2022-01-25 21:54:36.161799936,13.921936715999998
36619.90000,0.00246939,1643147676.163,buy,market,2022-01-25 21:54:36.163000064,90.428814861
36634.40000,0.00254691,1643147676.1641,buy,market,2022-01-25 21:54:36.164099840,93.304519704
36635.60000,0.03800000,1643147676.1651,buy,market,2022-01-25 21:54:36.165100032,1392.1527999999998
36636.00000,0.00246463,1643147676.1663,buy,market,2022-01-25 21:54:36.166300160,90.29418468
36639.20000,0.22707640,1643147676.1675,buy,market,2022-01-25 21:54:36.167500032,8319.89763488
36648.50000,0.00082872,1643147684.2203,buy,limit,2022-01-25 21:54:44.220300032,30.371344920000002
36656.00000,0.15427639,1643147684.2218,buy,limit,2022-01-25 21:54:44.221800192,5655.155351840001
36653.10000,0.02033033,1643147687.1369,buy,limit,2022-01-25 21:54:47.136899840,745.1696185229999
36646.10000,0.00218218,1643147694.2573,buy,limit,2022-01-25 21:54:54.257299968,79.968386498
36646.00000,0.00487035,1643147695.4857,buy,market,2022-01-25 21:54:55.485699840,178.4788461
36653.80000,0.00644410,1643147702.6754,buy,market,2022-01-25 21:55:02.675399936,236.20075258000003
36652.20000,0.00355557,1643147704.3587,buy,market,2022-01-25 21:55:04.358700032,130.319462754
36604.20000,0.01146983,1643147722.9983,buy,market,2022-01-25 21:55:22.998300160,419.843951286
36604.20000,0.25817502,1643147729.5051,buy,market,2022-01-25 21:55:29.505100032,9450.290067083999
36604.20000,0.00023323,1643147729.607,buy,limit,2022-01-25 21:55:29.607000064,8.537197566
36604.10000,0.00060774,1643147738.561,sell,limit,2022-01-25 21:55:38.561000192,22.245775734
36596.70000,0.03800000,1643147738.5628,sell,limit,2022-01-25 21:55:38.562799872,1390.6745999999998
36596.70000,0.20000000,1643147738.5643,sell,limit,2022-01-25 21:55:38.564300032,7319.34
36596.70000,0.08445849,1643147738.5665,sell,limit,2022-01-25 21:55:38.566499840,3090.9020209829996
36594.50000,0.59948191,1643147738.5677,sell,limit,2022-01-25 21:55:38.567699968,21937.740755494997
36594.40000,0.13836239,1643147738.5691,sell,limit,2022-01-25 21:55:38.569099776,5063.288644616
36594.30000,0.14737865,1643147738.5704,sell,limit,2022-01-25 21:55:38.570400000,5393.218531695001
36593.00000,0.03800000,1643147738.5715,sell,limit,2022-01-25 21:55:38.571500032,1390.5339999999999
36591.10000,0.14589940,1643147738.5729,sell,limit,2022-01-25 21:55:38.572900096,5338.61953534
36589.40000,0.48420000,1643147738.5743,sell,limit,2022-01-25 21:55:38.574300160,17716.587480000002
36589.30000,0.03800000,1643147738.5756,sell,limit,2022-01-25 21:55:38.575599872,1390.3934000000002
36588.60000,0.08929000,1643147738.5771,sell,limit,2022-01-25 21:55:38.577100032,3266.9960939999996
36585.70000,0.05873568,1643147738.5786,sell,limit,2022-01-25 21:55:38.578599936,2148.8859677759997
36585.60000,0.03800000,1643147738.5799,sell,limit,2022-01-25 21:55:38.579899904,1390.2528
36581.30000,0.01366817,1643147738.5815,sell,limit,2022-01-25 21:55:38.581500160,499.9994272210001
36580.50000,0.03800000,1643147738.5829,sell,limit,2022-01-25 21:55:38.582899968,1390.059
36579.70000,0.58428598,1643147738.5846,sell,limit,2022-01-25 21:55:38.584600064,21373.005862605998
36597.00000,4.09840920,1643147744.9216,sell,market,2022-01-25 21:55:44.921600000,149989.4814924
36595.50000,0.75000000,1643147744.9245,sell,market,2022-01-25 21:55:44.924499968,27446.625
36593.40000,0.14818240,1643147744.9256,sell,market,2022-01-25 21:55:44.925600000,5422.49783616
36591.80000,0.03800000,1643147744.9267,sell,market,2022-01-25 21:55:44.926700032,1390.4884000000002
36589.00000,0.57942548,1643147744.9281,sell,market,2022-01-25 21:55:44.928100096,21200.598887720003
36588.90000,0.13896160,1643147744.9292,sell,market,2022-01-25 21:55:44.929199872,5084.4520862399995
36588.90000,0.14897859,1643147744.9302,sell,market,2022-01-25 21:55:44.930200064,5450.962731651
36586.50000,0.03800000,1643147744.9313,sell,market,2022-01-25 21:55:44.931299840,1390.287
36585.10000,0.14121653,1643147744.9325,sell,market,2022-01-25 21:55:44.932499968,5166.420871703
36584.70000,0.00691496,1643147744.9334,sell,market,2022-01-25 21:55:44.933399808,252.981737112
36582.70000,0.37984162,1643147744.9349,sell,market,2022-01-25 21:55:44.934899968,13895.632031973999
36582.70000,0.40570200,1643147744.936,sell,market,2022-01-25 21:55:44.936000000,14841.674555399999
36582.60000,0.28940684,1643147744.9379,sell,market,2022-01-25 21:55:44.937900032,10587.254664983999
36581.20000,2.83696078,1643147744.9391,sell,market,2022-01-25 21:55:44.939099904,103779.429685336
36605.10000,0.00234295,1643147755.7319,buy,market,2022-01-25 21:55:55.731899904,85.763919045
36617.00000,0.01294000,1643147760.657,sell,limit,2022-01-25 21:56:00.657000192,473.82398
36620.10000,0.00240864,1643147765.9786,buy,market,2022-01-25 21:56:05.978599936,88.204637664
36619.90000,0.10000000,1643147768.0278,sell,market,2022-01-25 21:56:08.027800064,3661.9900000000002
36619.90000,0.10000000,1643147768.031,sell,market,2022-01-25 21:56:08.030999808,3661.9900000000002
36619.80000,0.40000000,1643147768.0329,sell,market,2022-01-25 21:56:08.032900096,14647.920000000002
36619.80000,0.50000000,1643147768.0352,sell,market,2022-01-25 21:56:08.035200000,18309.9
36620.40000,0.00273178,1643147774.3994,buy,market,2022-01-25 21:56:14.399399936,100.038876312
36620.40000,0.00061897,1643147785.4481,buy,market,2022-01-25 21:56:25.448100096,22.666928988000002
36620.40000,0.02000000,1643147787.6378,buy,market,2022-01-25 21:56:27.637799936,732.408
36620.40000,0.01900000,1643147789.1263,buy,market,2022-01-25 21:56:29.126300160,695.7876
36620.40000,0.00200000,1643147790.5665,buy,market,2022-01-25 21:56:30.566499840,73.24080000000001
36620.40000,0.01000000,1643147791.9299,buy,market,2022-01-25 21:56:31.929900032,366.204
36620.40000,0.01200000,1643147793.2949,buy,market,2022-01-25 21:56:33.294899968,439.44480000000004
36620.40000,0.03200000,1643147794.7365,buy,market,2022-01-25 21:56:34.736499968,1171.8528000000001
36620.40000,0.01100000,1643147795.9716,buy,market,2022-01-25 21:56:35.971600128,402.82439999999997
36620.40000,0.01200000,1643147798.0965,buy,market,2022-01-25 21:56:38.096499968,439.44480000000004
36620.40000,0.00038269,1643147804.7168,buy,market,2022-01-25 21:56:44.716800000,14.014260876
36620.30000,0.00058210,1643147806.9194,sell,limit,2022-01-25 21:56:46.919399936,21.316676630000003
36620.40000,0.00340340,1643147814.4835,buy,limit,2022-01-25 21:56:54.483500032,124.63386936
36620.40000,0.00039008,1643147815.2531,buy,market,2022-01-25 21:56:55.253100032,14.284885632
36620.40000,0.02409220,1643147823.4304,buy,limit,2022-01-25 21:57:03.430400000,882.2660008800001
36620.40000,0.01271127,1643147826.5429,buy,market,2022-01-25 21:57:06.542899968,465.49179190800004
36620.30000,0.00261864,1643147835.6694,sell,limit,2022-01-25 21:57:15.669400064,95.89538239200002
36620.30000,0.06024540,1643147838.5959,sell,limit,2022-01-25 21:57:18.595900160,2206.20462162
36620.40000,0.00171171,1643147846.8427,buy,limit,2022-01-25 21:57:26.842700032,62.683504884
36620.40000,0.03000000,1643147852.4825,buy,limit,2022-01-25 21:57:32.482500096,1098.612
36620.40000,0.00682290,1643147852.7333,buy,limit,2022-01-25 21:57:32.733299968,249.85732716
36620.40000,0.63196411,1643147852.9746,buy,limit,2022-01-25 21:57:32.974600192,23142.778493843998
36620.40000,0.00079556,1643147852.9768,buy,limit,2022-01-25 21:57:32.976800000,29.133725423999998
36620.40000,0.00045295,1643147852.9795,buy,limit,2022-01-25 21:57:32.979500032,16.58721018
36620.40000,0.00011134,1643147852.9809,buy,limit,2022-01-25 21:57:32.980900096,4.077315336
36620.40000,0.00212790,1643147852.9825,buy,limit,2022-01-25 21:57:32.982500096,77.92454916
36620.60000,0.00301900,1643147852.9838,buy,limit,2022-01-25 21:57:32.983799808,110.55759139999999
36632.90000,0.58435235,1643147852.9852,buy,limit,2022-01-25 21:57:32.985199872,21406.521202314998
36632.90000,0.14702229,1643147852.9869,buy,limit,2022-01-25 21:57:32.986899968,5385.852847341001
36632.90000,0.14863932,1643147852.9883,buy,limit,2022-01-25 21:57:32.988300032,5445.089345628
36632.90000,0.13665691,1643147852.9897,buy,limit,2022-01-25 21:57:32.989700096,5006.138918339
36632.90000,0.13949145,1643147852.9911,buy,limit,2022-01-25 21:57:32.991100160,5109.976338705
36633.00000,0.06102274,1643147852.9925,buy,limit,2022-01-25 21:57:32.992499968,2235.44603442
36631.70000,0.00239975,1643147857.814,sell,limit,2022-01-25 21:57:37.813999872,87.906922075
36631.70000,0.20000000,1643147857.8154,sell,limit,2022-01-25 21:57:37.815399936,7326.34
36631.60000,0.79760025,1643147857.8174,sell,limit,2022-01-25 21:57:37.817400064,29217.3733179
36632.00000,0.01000000,1643147867.4437,sell,market,2022-01-25 21:57:47.443699968,366.32
36632.00000,0.01000000,1643147867.4468,sell,market,2022-01-25 21:57:47.446799872,366.32
36640.60000,0.00010000,1643147880.2593,buy,market,2022-01-25 21:58:00.259300096,3.66406
36640.60000,0.00330869,1643147883.6499,buy,market,2022-01-25 21:58:03.649900032,121.232386814
36640.60000,0.00928084,1643147883.6515,buy,market,2022-01-25 21:58:03.651500032,340.055546104
36640.50000,0.00400000,1643147885.7055,sell,limit,2022-01-25 21:58:05.705499904,146.562
36624.60000,0.00150000,1643147892.2662,buy,market,2022-01-25 21:58:12.266200064,54.9369
36624.60000,0.03681248,1643147898.0442,buy,limit,2022-01-25 21:58:18.044199936,1348.242355008
36632.20000,0.02000000,1643147935.2137,buy,market,2022-01-25 21:58:55.213700096,732.644
36624.60000,0.00705052,1643147945.0387,buy,market,2022-01-25 21:59:05.038700032,258.222474792
36624.60000,0.00186311,1643147945.0405,buy,market,2022-01-25 21:59:05.040499968,68.235658506
36624.60000,0.00455676,1643147948.7531,buy,market,2022-01-25 21:59:08.753100032,166.889512296
36624.50000,0.00046547,1643147953.3038,sell,limit,2022-01-25 21:59:13.303800064,17.047606015
36624.50000,0.00045072,1643147953.3054,sell,limit,2022-01-25 21:59:13.305399808,16.50739464
36624.50000,0.00014315,1643147953.307,sell,limit,2022-01-25 21:59:13.306999808,5.242797175000001
36624.50000,0.00984237,1643147953.3086,sell,limit,2022-01-25 21:59:13.308600064,360.471880065
36620.30000,0.02000000,1643147955.3174,sell,limit,2022-01-25 21:59:15.317400064,732.4060000000001
36620.30000,0.01703150,1643147955.3232,sell,limit,2022-01-25 21:59:15.323200000,623.6986394500001
36620.30000,0.02000000,1643147955.7536,sell,limit,2022-01-25 21:59:15.753600000,732.4060000000001
36620.40000,0.00666837,1643147955.973,buy,limit,2022-01-25 21:59:15.972999936,244.19837674800002
36620.30000,0.02310446,1643147956.1096,sell,limit,2022-01-25 21:59:16.109600000,846.0922565380001
36620.30000,0.03799554,1643147956.1107,sell,limit,2022-01-25 21:59:16.110699776,1391.4080734620002
36620.30000,0.00000446,1643147956.1577,sell,limit,2022-01-25 21:59:16.157700096,0.163326538
36568.70000,0.01367289,1643147978.9077,buy,limit,2022-01-25 21:59:38.907699968,499.99981254299996
36570.30000,0.01980739,1643147978.9091,buy,limit,2022-01-25 21:59:38.909100032,724.3621945170001
36568.80000,0.02000000,1643147981.9334,buy,market,2022-01-25 21:59:41.933399808,731.3760000000001
36572.30000,0.02000000,1643147990.2034,buy,market,2022-01-25 21:59:50.203399936,731.446
36571.00000,0.00024492,1643147993.4403,buy,limit,2022-01-25 21:59:53.440300032,8.956969319999999
36572.00000,0.01255917,1643148000.909,buy,market,2022-01-25 22:00:00.908999936,459.31396524
36572.30000,0.00744083,1643148000.9103,buy,market,2022-01-25 22:00:00.910299904,272.128267009
36571.40000,0.00912889,1643148002.4785,buy,limit,2022-01-25 22:00:02.478499840,333.856287746
36570.50000,0.00136718,1643148003.292,buy,market,2022-01-25 22:00:03.292000000,49.99845619
36573.20000,0.01083650,1643148006.0424,buy,market,2022-01-25 22:00:06.042400000,396.3254818
36572.50000,0.11566849,1643148009.8286,buy,limit,2022-01-25 22:00:09.828599808,4230.285850525
36572.50000,0.09990000,1643148009.9526,buy,limit,2022-01-25 22:00:09.952600064,3653.5927500000003
36572.50000,0.16393077,1643148010.0069,buy,limit,2022-01-25 22:00:10.006899968,5995.358085825
36572.50000,0.68275738,1643148010.1187,buy,limit,2022-01-25 22:00:10.118700032,24970.144280049997
36572.50000,0.05765180,1643148010.1938,buy,limit,2022-01-25 22:00:10.193799936,2108.4704555000003
36572.50000,0.02399168,1643148010.3007,buy,limit,2022-01-25 22:00:10.300699904,877.4357168
36572.50000,0.07607515,1643148010.3529,buy,limit,2022-01-25 22:00:10.352900096,2782.258423375
36586.00000,0.20818995,1643148010.3545,buy,limit,2022-01-25 22:00:10.354500096,7616.8375107
36586.00000,0.03322959,1643148010.4891,buy,limit,2022-01-25 22:00:10.489100032,1215.7377797400002
36598.40000,0.03800000,1643148010.4906,buy,limit,2022-01-25 22:00:10.490600192,1390.7392
36598.60000,0.19486299,1643148010.4919,buy,limit,2022-01-25 22:00:10.491899904,7131.712625814001
36601.30000,0.00403378,1643148010.672,buy,limit,2022-01-25 22:00:10.672000000,147.641591914
36601.30000,0.02423946,1643148010.8278,buy,limit,2022-01-25 22:00:10.827800064,887.1957472980001
36620.30000,0.02000000,1643148012.0566,buy,market,2022-01-25 22:00:12.056600064,732.4060000000001
36620.30000,0.04110446,1643148013.6177,buy,market,2022-01-25 22:00:13.617700096,1505.2576565380002
36627.80000,0.00203273,1643148013.619,buy,market,2022-01-25 22:00:13.619000064,74.454427894
36631.00000,0.05686281,1643148013.6202,buy,market,2022-01-25 22:00:13.620199936,2082.94159311
36625.20000,0.00700000,1643148014.1721,sell,market,2022-01-25 22:00:14.172100096,256.3764
36630.60000,0.09667398,1643148020.4836,buy,market,2022-01-25 22:00:20.483599872,3541.225891788
36619.20000,0.01444193,1643148021.3321,buy,market,2022-01-25 22:00:21.332099840,528.8519230559999
36618.40000,0.11582609,1643148025.0298,sell,market,2022-01-25 22:00:25.029799936,4241.366094056
36612.60000,0.00913777,1643148035.8856,buy,market,2022-01-25 22:00:35.885600000,334.557517902
36612.60000,0.00026879,1643148038.2675,buy,market,2022-01-25 22:00:38.267500032,9.841100754
36612.60000,0.02677481,1643148059.6711,buy,limit,2022-01-25 22:00:59.671099904,980.2954086059999
36612.60000,0.00181863,1643148063.4606,buy,market,2022-01-25 22:01:03.460599808,66.584772738
36612.60000,0.00071780,1643148063.4619,buy,market,2022-01-25 22:01:03.461900032,26.280524279999998
36612.60000,0.00122400,1643148069.1695,buy,market,2022-01-25 22:01:09.169500160,44.8138224
36612.50000,0.00172818,1643148070.3774,sell,market,2022-01-25 22:01:10.377399808,63.27299025
36612.50000,0.00211649,1643148070.3789,sell,market,2022-01-25 22:01:10.378899968,77.48999012499999
36605.80000,0.08615533,1643148070.38,sell,market,2022-01-25 22:01:10.380000000,3153.7847789140005
36605.80000,0.00138854,1643148089.4036,buy,market,2022-01-25 22:01:29.403599872,50.828617532
36605.80000,0.00561146,1643148100.2583,buy,limit,2022-01-25 22:01:40.258300160,205.41198246800002
36605.80000,0.00485071,1643148100.2594,buy,limit,2022-01-25 22:01:40.259399936,177.56412011800003
36605.80000,0.00432674,1643148100.2609,buy,limit,2022-01-25 22:01:40.260900096,158.383779092
36620.40000,0.00262947,1643148100.7545,buy,limit,2022-01-25 22:01:40.754499840,96.292243188
36631.00000,0.00278793,1643148108.315,buy,market,2022-01-25 22:01:48.315000064,102.12466383
36631.00000,0.01095523,1643148114.2464,buy,limit,2022-01-25 22:01:54.246400000,401.30103013
36633.10000,0.04877526,1643148114.2474,buy,limit,2022-01-25 22:01:54.247399936,1786.788977106
36633.70000,0.19000000,1643148115.4226,sell,limit,2022-01-25 22:01:55.422599936,6960.402999999999
36632.50000,0.01000000,1643148115.4242,sell,limit,2022-01-25 22:01:55.424199936,366.325
36649.30000,0.19000000,1643148125.0395,sell,limit,2022-01-25 22:02:05.039500032,6963.367
36648.80000,0.02581014,1643148126.6392,buy,market,2022-01-25 22:02:06.639200000,945.9106588320001
36648.80000,0.00124900,1643148129.132,buy,market,2022-01-25 22:02:09.132000000,45.7743512
36648.80000,0.13875033,1643148133.8578,buy,limit,2022-01-25 22:02:13.857799936,5085.033094104
36648.80000,0.02000000,1643148134.3982,buy,limit,2022-01-25 22:02:14.398200064,732.9760000000001
36648.80000,0.01703150,1643148134.4393,buy,limit,2022-01-25 22:02:14.439300096,624.1840372000001
36648.80000,0.09710000,1643148134.8628,buy,limit,2022-01-25 22:02:14.862799872,3558.5984800000006
36648.80000,0.00057863,1643148138.3789,buy,limit,2022-01-25 22:02:18.378899968,21.206095144000003
36648.80000,0.00073389,1643148139.9514,buy,limit,2022-01-25 22:02:19.951399936,26.896187832
36648.80000,0.00128429,1643148143.6884,buy,limit,2022-01-25 22:02:23.688400128,47.06768735200001
36648.80000,0.18702247,1643148151.4134,buy,limit,2022-01-25 22:02:31.413399808,6854.149098536001
